#wnum,raman
275,83.9252
276,74.338
277,74.4277
278,65.7335
279,65.8231
280,71.8063
281,71.8959
282,68.9811
283,63.0573
284,52.9605
285,42.0239
286,42.1134
287,45.1831
288,45.2725
289,38.039
290,21.2489
291,15.4881
292,15.5772
293,19.1594
294,37.8614
295,57.1667
296,57.2553
297,47.3
298,45.6719
299,45.7601
300,45.8481
301,44.4383
302,32.625
303,32.7124
304,32.9422
305,40.5356
306,49.6555
307,55.9835
308,56.0695
309,42.8947
310,30.2756
311,24.9319
312,20.6986
313,20.783
314,27.0988
315,27.1824
316,18.8261
317,11.5574
318,11.6397
319,22.6487
320,32.0549
321,37.7399
322,37.8201
323,28.2675
324,10.8175
325,10.896
326,17.8208
327,25.7834
328,25.8599
329,24.0026
330,16.9487
331,6.09565
332,5.01106
333,5.08397
334,6.47286
335,6.54417
336,-2.34153
337,-2.27192
338,10.0704
339,13.1456
340,13.2127
341,5.56439
342,5.62995
343,27.4323
344,34.6808
345,34.7442
346,22.7876
347,18.745
348,18.6509
349,16.8848
350,10.2568
351,10.3165
352,16.1843
353,33.5282
354,33.5864
355,18.0644
356,4.0821
357,4.13892
358,9.11533
359,12.2226
360,14.2483
361,14.3036
362,13.2028
363,13.2575
364,20.9862
365,33.9453
366,35.2597
367,35.3133
368,30.5815
369,26.4183
370,26.4713
371,30.7971
372,47.6442
373,54.5919
374,54.6444
375,49.2507
376,49.3015
377,49.3537
378,49.4059
379,48.504
380,48.5561
381,70.9114
382,95.7944
383,112.536
384,121.888
385,121.941
386,108.162
387,88.9143
388,73.9642
389,61.3362
390,53.8221
391,53.1029
392,52.2172
393,44.7565
394,43.2583
395,43.3112
396,53.5007
397,61.8516
398,65.8597
399,65.9131
400,61.4959
401,52.2858
402,46.163
403,42.9483
404,38.3645
405,34.9028
406,34.9567
407,45.6771
408,65.9349
409,65.9891
410,46.6932
411,26.3378
412,26.3921
413,33.7764
414,44.0098
415,57.243
416,57.2974
417,51.4399
418,35.3013
419,35.3558
420,44.5131
421,45.2163
422,45.2706
423,39.9817
424,24.1751
425,8.29066
426,8.34472
427,11.9108
428,18.1071
429,25.8798
430,27.1908
431,27.2443
432,18.0792
433,18.1323
434,23.4801
435,29.3998
436,37.7164
437,37.8644
438,37.9164
439,21.8902
440,12.6898
441,12.7409
442,14.1324
443,18.0184
444,22.3298
445,22.3797
446,20.7966
447,20.8457
448,26.3104
449,28.9261
450,28.9739
451,23.1878
452,22.1955
453,22.2419
454,24.8343
455,35.3214
456,36.9129
457,36.9571
458,23.4742
459,12.4614
460,4.60711
461,4.64883
462,6.59904
463,15.7465
464,15.7861
465,15.2818
466,15.3199
467,30.7322
468,34.9404
469,34.9762
470,20.1272
471,20.1613
472,26.5934
473,27.3567
474,27.388
475,25.7319
476,25.7613
477,28.7303
478,31.6919
479,33.4818
480,33.5071
481,28.8212
482,24.1112
483,17.853
484,11.5471
485,7.5519
486,5.67235
487,5.6894
488,17.9125
489,23.4888
490,23.502
491,12.1029
492,12.1133
493,19.9139
494,24.1915
495,24.1975
496,23.5333
497,23.5364
498,29.8218
499,29.8218
500,28.5007
501,25.0881
502,24.3516
503,24.345
504,28.8363
505,36.2346
506,36.2227
507,23.757
508,23.7414
509,23.8733
510,27.5191
511,27.4978
512,11.5533
513,11.528
514,20.2279
515,33.964
516,33.9326
517,32.9791
518,27.3624
519,20.1434
520,20.1032
521,30.6468
522,33.2555
523,33.2084
524,24.275
525,16.3952
526,9.08589
527,8.92089
528,8.86163
529,12.5191
530,14.8754
531,14.8084
532,13.8304
533,8.08431
534,8.00923
535,17.1765
536,26.082
537,26.1054
538,26.6259
539,27.6729
540,27.5807
541,26.7751
542,22.3429
543,19.4281
544,19.3238
545,21.8236
546,22.7226
547,22.6087
548,22.4915
549,23.8112
550,23.6874
551,18.9986
552,16.4862
553,16.3521
554,23.0227
555,28.7631
556,32.5098
557,32.3615
558,25.291
559,17.9847
560,11.937
561,5.41083
562,5.24374
563,9.43608
564,15.2344
565,22.1855
566,22.0026
567,12.3681
568,-1.63096
569,-1.82609
570,26.6038
571,26.4003
572,20.9889
573,-4.35573
574,-4.57177
575,-0.636589
576,5.32415
577,12.5846
578,18.6398
579,19.9843
580,19.7445
581,12.6304
582,6.25555
583,6.00505
584,11.5634
585,11.3062
586,7.5981
587,7.33449
588,8.60128
589,14.2598
590,15.0672
591,15.039
592,16.4908
593,21.5476
594,21.2643
595,18.1764
596,11.8167
597,7.19667
598,2.5037
599,2.20883
600,5.70983
601,9.13071
602,10.7725
603,10.4699
604,6.29328
605,5.98728
606,6.43802
607,20.3521
608,29.3494
609,29.8232
610,30.0241
611,30.2911
612,29.9759
613,28.1333
614,23.3252
615,23.0072
616,24.9052
617,29.1569
618,41.1745
619,52.8833
620,52.5624
621,49.6926
622,44.6344
623,39.3056
624,33.3241
625,23.5141
626,23.1922
627,32.0775
628,50.7047
629,51.8609
630,53.9172
631,57.9024
632,76.6625
633,80.4653
634,80.1463
635,70.2156
636,66.1178
637,65.8011
638,69.3489
639,86.0788
640,102.298
641,114.479
642,127.341
643,128.181
644,128.02
645,141.162
646,149.399
647,149.094
648,118.362
649,88.4671
650,54.699
651,20.5179
652,15.0566
653,14.0271
654,13.7344
655,14.8095
656,18.2535
657,24.1153
658,29.572
659,30.2841
660,31.1524
661,41.7217
662,54.689
663,55.745
664,58.7866
665,59.7693
666,84.3799
667,109.57
668,113.124
669,112.866
670,111.383
671,105.008
672,104.758
673,127.875
674,127.631
675,108.758
676,92.8199
677,92.5846
678,111.719
679,119.048
680,118.822
681,116.913
682,102.946
683,88.8693
684,78.1562
685,77.9461
686,78.2871
687,82.0146
688,81.8145
689,56.366
690,56.1727
691,64.7706
692,82.6144
693,89.4362
694,93.6901
695,93.5142
696,93.3418
697,95.2587
698,113.747
699,113.585
700,109.727
701,96.8259
702,82.1597
703,80.1928
704,80.0494
705,99.9306
706,99.7946
707,92.6611
708,79.9682
709,60.9972
710,60.8762
711,69.6084
712,96.3128
713,103.219
714,103.113
715,101.536
716,94.3527
717,94.258
718,98.783
719,98.6959
720,96.2344
721,86.9908
722,81.2361
723,81.1641
724,81.4813
725,95.091
726,95.0303
727,87.5374
728,77.8667
729,77.8173
730,80.2819
731,83.5252
732,83.4869
733,80.2286
734,66.3372
735,66.31
736,71.7659
737,81.7648
738,82.7184
739,82.7057
740,75.147
741,70.6717
742,70.6697
743,85.5729
744,85.578
745,83.9298
746,79.4169
747,79.4324
748,79.4513
749,67.7274
750,54.2552
751,54.2843
752,63.8927
753,68.9385
754,68.9774
755,65.4291
756,53.1841
757,40.3581
758,38.561
759,38.6158
760,45.8366
761,59.84
762,69.8551
763,69.9221
764,69.4616
765,53.0633
766,53.1391
767,61.8878
768,66.6458
769,66.7301
770,41.2313
771,31.4564
772,31.5489
773,38.4005
774,54.5119
775,66.5704
776,69.2357
777,69.3409
778,53.1338
779,33.7407
780,33.8532
781,44.1059
782,53.7021
783,61.0498
784,61.1713
785,55.688
786,55.8137
787,60.9052
788,70.5091
789,70.6409
790,70.6052
791,69.3067
792,68.6875
793,64.3775
794,55.8191
795,55.9616
796,58.247
797,64.2202
798,65.1395
799,68.2522
800,84.1198
801,101.695
802,101.848
803,93.418
804,93.5732
805,109.873
806,110.031
807,102.193
808,93.3467
809,93.507
810,103.595
811,116.486
812,131.263
813,139.806
814,145.033
815,150.863
816,151.027
817,148.93
818,140.771
819,133.749
820,113.077
821,90.3318
822,89.8295
823,87.432
824,87.5973
825,76.407
826,76.5717
827,95.3898
828,112.785
829,112.948
830,111.735
831,100.409
832,93.8354
833,93.9952
834,107.791
835,114.307
836,114.464
837,105.726
838,85.5575
839,85.7096
840,86.4168
841,102.325
842,111.588
843,111.733
844,91.8197
845,60.3563
846,43.5453
847,37.7804
848,22.7887
849,-9.23192
850,-9.10314
851,30.277
852,89.1852
853,110.285
854,129.896
855,152.953
856,176.791
857,203.09
858,233.757
859,237.739
860,237.845
861,237.949
862,239.227
863,245.76
864,248.63
865,252.557
866,256.813
867,256.907
868,238.941
869,217.623
870,186.81
871,151.693
872,120.61
873,95.2845
874,81.0124
875,81.0953
876,82.3808
877,82.4613
878,70.7407
879,65.2251
880,62.7026
881,57.6905
882,48.9793
883,49.0535
884,53.7664
885,53.8388
886,50.2963
887,50.3669
888,62.3151
889,70.1311
890,70.1993
891,54.812
892,49.4831
893,46.6087
894,35.6923
895,18.8115
896,7.44723
897,7.51065
898,11.8136
899,48.2917
900,50.1822
901,50.2434
902,38.949
903,39.0092
904,58.9899
905,59.0492
906,52.7402
907,46.0019
908,39.7016
909,33.3986
910,25.9005
911,25.9576
912,46.8239
913,48.0572
914,48.1134
915,48.1693
916,58.9953
917,74.4266
918,74.4818
919,33.5599
920,23.3723
921,23.4269
922,31.421
923,45.5732
924,45.6274
925,38.9792
926,38.3475
927,38.4014
928,50.2325
929,50.6192
930,50.6728
931,38.1433
932,24.6266
933,24.6799
934,28.6089
935,28.6622
936,9.60056
937,9.65374
938,32.5956
939,53.8979
940,56.1768
941,56.2299
942,34.2796
943,17.2721
944,17.3252
945,21.84
946,22.4819
947,23.9874
948,24.0406
949,19.3796
950,12.7147
951,6.7501
952,6.8034
953,22.7293
954,27.1253
955,27.1787
956,26.6897
957,26.7432
958,28.6761
959,28.7297
960,28.7834
961,38.4427
962,41.5441
963,41.5978
964,9.28686
965,9.34073
966,18.8201
